Name,Gender,Reason,Activity_based,Profit_based,Status_based,Family_member_sanctions,Dates,Doc_title,Doc_number,Doc_url,Case_Study,Nationality
Yanina Valeryevna OKHOTA (KOZHEMYAKO),female,"Yanina Okhota (Kozhemyako) is a judge of the Kyiv District Court of the city of Simferopol, Crimea. She has been appointed by the President of the Russian Federation Vladimir Putin. Okhota made politically motivated court decisions on charges against Ukrainian citizens who opposed the illegal annexation of Crimea and Sevastopol, as well as the repressive policies of the occupation authorities towards the Crimean Tatars. She arrested an activist from Sevastopol, Alexei Shestokovich, for an action of solidarity with political prisoners, and arrested three experts from the Nomos analytical center, detained by the Federal Security Service of the Russian Federation. Okhota arrested Crimean Tatars for alleged involvement with the Islamic party Hizb ut-Tahrir, abusing anti-extremism and anti-terrorism legislation. She also prosecuted Crimean Tatars who were members of the human rights movement ‘Crimean Solidarity’ for their journalistic activities. After the start of Russia’s war of aggression against Ukraine, Okhota prosecuted Crimeans for anti-war statements on social networks.; Therefore, Yanina Okhota is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",1,0,0,0,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Oleg Borisovich SEMENOVYKH,male,"Oleg Semenovykh is the General Director of LLC Favorit Research and Production Company (LLC NPK Favorit). LLC NPK Favorit creates automated information and control systems for monitoring the surface and ground situation of geographically distributed objects, operating on the basis of special software. LLC NPK Favorit produces situation awareness systems, mobile complexes, stationary automated complexes, optoelectronic equipment, radar stations, lighting equipment, multifunctional navigation system (Azimuth-F) as well as mobile maintenance complex (Arsenal) and special software designed to automate the activities of control bodies. Moreover, some of LLC NPK Favorit products (Ratnik, Helios and Helios-B) are used by Russian authorities in the military field as well as for the border patrol.; In his capacity as General Director of LLC NPK Favorit, Oleg Semenovykh is supporting materially and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",,,,,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Georgiy Vladimirovich ANTSEV,male,"Georgiy Antsev is the General Director and General Designer of Joint Stock Company Research and Production Enterprise Radar MMS (JSC NPP Radar MMS). JSC NPP Radar MMS is a Russian defence industry enterprise that designs and produces homing systems for high-precision weapons, military and civil avionics, monitoring and navigation systems.; JSC NPP Radar MMS designs active radar homing heads ARGS-14E, ARGS-35E and ARGS-54E for accurate guidance of cruise missiles at a surface target in the final section of the flight trajectory. 3M-14E or other missiles of the Kalibr family include homing head ARGS-14E or the more advanced ARGS-54E. Kh-35/35U Uran/ 3M-24 includes homing head ARGS-35E or modernised variant Gran-KE. Homing head ARGS-35E is included in the Bal coastal missile complex using Kh-35/Kh-35E missiles. JSC NPP Radar MMS also engages in research and development of unmanned aircraft systems that could be used for military operations. Missile rockets of the Kalibr family and Kh-35 modifications are used in the war of aggression against Ukraine.; Therefore, in his capacity as the General Director of JSC NPP Radar MMS, Georgiy Antsev is supporting actions which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",,,,,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Stanislav Petrovich SHEVCHUK,male,"Stanislav Shevchuk is the General Director of Federal State Enterprise Avangard (FKP Avangard). FKP Avangard is a Russian defence enterprise that fulfils state defence orders for the disposal of military equipment and weapons. FKP Avangard also carries out research and development work on the creation and modernisation of ammunition. The enterprise is state owned through the Rostec State Corporation and the Federal Agency for State Property Management. The modernisation of the enterprise was covered by a federal targeted programme and the territorial administration of the Federal Agency for State Property Management in Bashkiria provided FKP Avangard with land to expand its production capacity.; In his capacity as General Director of FKP Avangard, Stanislav Shevchuk is supporting materially and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",,,,,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Gleb Yurievich VARENITSA,male,"Gleb Varenitsa is General Director of the Joint Stock Company Novosibirsk Plant of Artificial Fiber (JSC NZIV), which is an enterprise of the Russian military-industrial complex that produces industrial explosives for use in the Russian Armed Forces’ multiple launch rocket systems. The industrial explosives produced by JSC NZIV are used in the Uragan, Smerch and Topol-S multiple launch rocket systems, which are extensively used by the Russian army in Russia’s war of aggression against Ukraine. The main partner of JSC NZIV is another enterprise of the Russian military-industrial complex, JSC SPLAV, which develops and assembles multiple launch rocket systems for the Russian Armed Forces.; Therefore, in his capacity as General Director of JSC NZIV, Gleb Varenitsa is supporting actions which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",,,,,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Olga Vladimirovna NIKISHINA,female,"Olga Nikishina is Deputy Head of the Department for Supporting the Activities of the Russian Presidential Commissioner for Children’s Rights. The Russian Federation is involved in the illegal transportation of Ukrainian children to Russia and their adoption by Russian families. Those actions violate the rights of Ukrainian children and infringe Ukrainian law and administrative order.; As Deputy Head of the Department for Supporting the Activities of the Russian Presidential Commissioner for Children’s Rights, she is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine. Furthermore, she is associated with Maria Lvova-Belova.",1,0,0,0,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Marina Leonidovna PESCHANSKAYA,female,"Marina Peschanskaya is the Ombudsman for Children’s Rights in Sevastopol in Russian-occupied Crimea. In her role, she has personally been involved with the illegal transportation of children from an orphanage in Melitopol to Sevastopol. Regarding the illegal transportation of Ukrainian children, she has justified the positions of Maria Lvova-Belova, the Russian Presidential Commissioner for children’s rights. The Russian Federation is involved in the illegal transportation of Ukrainian children to Russia and their adoption by Russian families. Those actions violate the rights of Ukrainian children and infringe Ukrainian law and administrative order.; As Ombudsman for Children’s Rights in Sevastopol in Russian-occupied Crimea, Peschanskaya is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",1,0,0,0,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Inna Gennadyevna VARLAMOVA,female,"Inna Varlamova is the wife of Sergei Mironov, who is a member of the Russian State Duma and the leader of the ‘Just Russia – For Truth’ party faction in the Duma. Together with her husband, Varlamova adopted a child who was kidnapped from an orphanage in Kherson, a Ukrainian city which fell under Russian illegal occupation. Varlamova personally travelled to the Kherson region and illegally transported two children to the Russian Federation. For one of the children, the last name was changed to Mironova and her place of birth was changed to Podolsk, Russian Federation, instead of Kherson, Ukraine. The Russian Federation is involved in the illegal transportation of Ukrainian children to Russiaand their adoption by Russian families. Those actions violate the rights of Ukrainian children and infringe Ukrainian law and administrative order. Therefore, Inna Varlamova is responsible for actions which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.; Inna Varlamova is also associated with her husband, Sergei Mikhailovich Mironov.",1,0,1,1,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Kang Sun NAM,male,"Kang Sun Nam is the Defence Minister of the Democratic People’s Republic of Korea (DPRK). In his position, he supervises the development of the DPRK’s unlawful ballistic missile programme and is directly involved in the military cooperation between DPRK and the Russian Federation, which resulted in the DPRK providing ammunition to Russia in order to pursue its war of aggression against Ukraine. Ballistic missiles designed, developed and produced by the DPRK have been used by the Russian Armed Forces against Ukraine. Kang Sun Nam publicly supported and justified Russia’s war of aggression against Ukraine. He is thus supporting actions which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",,,,,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Democratic People’s Republic of Korea
Ruslan Gennadievich TARASOV,male,"Ruslan Tarasov is the Director of JSC NPP Iskra Plant (a.k.a. Research and Production Enterprise Iskra Plant). JSC NPP Iskra Plant is a Russian military-industrial state enterprise that develops diodes, transistors and other semiconductor devices for the Russian defence sector. Moreover, JSC NPP Iskra Plant is part of the Joint Stock Company Almaz-Antey air and space defence corporation, a Russian state-owned arms manufacturer that develops anti-aircraft defence and cruise missile systems for the Russian military.; Therefore, in his capacity as the Director of JSC NPP Iskra Plant, Ruslan Tarasov is supporting materially and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine. Furthermore, Ruslan Tarasov is associated with the Joint Stock Company Almaz-Antey air and space defence corporation.",,,,,23-02-2024,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
