Name_id,Name,Gender,Statement_of_reason,Activity-based,Profit_based,Status_based,Family-member_sanctions,Date_designated,Doc_num,Doc_title,Doc_url,Nationality,Regime_name,Designation_source,
880,"SUN, Shih Mei",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Taiwan,NPWMD] [IFSR,US,
881,"HUANG, Chin-Hua",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Taiwan,NPWMD] [IFSR,US,
882,"LAU, Edwina",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Chinese,HK-EO13936,US,
883,"AL-KINAYEH, Lina Mohammed Nazir",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Lebanese,SYRIA,US,
884,"SHEN, Yueyue",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Chinese,HK-EO13936,US,
885,"CORNIELLES RUIZ, Lorena Carolina",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Venezuelan,VENEZUELA,US,
886,"AL-AKHRAS, Sahar Otri",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,United Kingdom,SYRIA-EO13894,US,
887,"MUSHNIKOVA, Natalia Evgenievna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,MAGNIT,US,
888,"AFANASYEVA, Yulia Andreevna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,UKRAINE-EO13661] [CYBER2] [ELECTION-EO13848,US,
889,"ZUEVA, Mariya Evgenevna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,UKRAINE-EO13661] [CYBER2] [ELECTION-EO13848,US,
890,"BUSTAMANTE PUERTA, Dinorah Yoselin",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Venezuelan,VENEZUELA,US,
891,"MON, Khin Thiri Thet",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Burma,BURMA-EO14014,US,
892,"ORTEGA MURILLO, Camila Antonia",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Nicaraguan,NICARAGUA,US,
893,"KULINICH, Larisa Vitalievna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Ukrainian,UKRAINE-EO13660,US,
894,"PRIGOZHINA, Polina Evgenyevna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
895,"PRIGOZHINA, Lyubov Valentinovna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
896,"DARASHENKA, Volha Lieanidawna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Belarusian,BELARUS,US,
897,"KATSUBA, Sviatlana Piatrowna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Belarusian,BELARUS,US,
898,"THU, Yin Min",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Burma,BURMA-EO14014,US,
899,"RAKHMANAVA, Maryna Jurjewna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Belarusian,BELARUS,US,
900,"TSELIKAVIETS, Iryna Aliaksandrawna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Belarusian,BELARUS,US,
901,"EISMANT, Natallia Mikalaeuna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Belarusian,BELARUS,US,
902,"KACHANAVA, Natallia Ivanauna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Belarusian,BELARUS,US,
903,"SEIN, Aye Nu",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Burma,BURMA-EO14014,US,
904,"KHINE, Thet Thet",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Burma,BURMA-EO14014,US,
905,"HLA, Kyu Kyu",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Burma,BURMA-EO14014,US,
906,"NWE, Than Than",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Burma,BURMA-EO14014,US,
907,"AUNG, Thet Thet",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Burma,BURMA-EO14014,US,
908,"AYE, Than Than",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Burma,BURMA-EO14014,US,
909,"MYINT, Aung Mar",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Burma,BURMA-EO14014,US,
910,"CHIT, Khaing Pa Pa",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Burma,BURMA-EO14014,US,
911,"TUN, Moe Htet Htet",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Burma,BURMA-EO14014,US,
912,"MYINT, Khaing Moe",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Burma,BURMA-EO14014,US,
913,"MYINT, Yadanar Moe",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Burma,BURMA-EO14014,US,
914,"NILAR, Daw",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Burma,BURMA-EO14014,US,
915,"YE, Theit Thinzar",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Burma,BURMA-EO14014,US,
916,"MYINT, Ohn Mar",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Burma,BURMA-EO14014,US,
917,"AUNG, Shwe Ye Phu",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Burma,BURMA-EO14014,US,
918,"QIU, Hong",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Chinese,HK-EO13936,US,
919,"LU, Xinning",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Chinese,HK-EO13936,US,
920,"SHMANAI, Darya",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Belarusian,BELARUS-EO14038,US,
921,"RECINOS DE BERNAL, Martha Carolina",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,El Salvador,GLOMAG,US,
922,"OO, Thida",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Burma,BURMA-EO14014,US,
923,"MUSSO TORRES, Zulma Maria",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Colombian,SDNTK,US,
924,"DAMIRCHILU, Samaneh",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Iranian,SDGT,US,
925,"YAN, Su Xuan",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Chinese,SDGT,US,
926,"SONG, Jing",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Chinese,SDGT,US,
927,"HERNANDEZ SALAS, Ofelia",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Mexico,TCO,US,
928,"MEZA OLIVARES, Alma Yanira",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,El Salvador,GLOMAG,US,
929,"MALDONADO LOPEZ, Fatima del Rocio",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Mexico,TCO,US,
930,"VASEGHI, Leila",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Iranian,IRAN-HR,US,
931,"BARAHONA CASTRO, Rosa Adelina",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Nicaraguan,NICARAGUA,US,
932,"DELGADO CASTELLON, Celina",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Nicaraguan,NICARAGUA,US,
933,"DIAZ FLORES, Nahima Janett",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Nicaraguan,NICARAGUA,US,
934,"GIOVETTY, Luisa de Fatima",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Angola,GLOMAG,US,
935,"KHODADADI, Soghra",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Iranian,CAATSA - IRAN,US,
936,"ULYUTINA, Galina Olegovna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
937,"DERGUNOVA, Olga Konstantinovna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
938,"MAMAKOVA, Aelita Leonidovna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,NPWMD] [CYBER2] [ELECTION-EO13848,US,
939,"DUGINA, Darya Aleksandrovna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,UKRAINE-EO13661] [CYBER2] [ELECTION-EO13848,US,
940,"SKOROKHODOVA, Natalya Petrovna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,ELECTION-EO13848,US,
941,"SUNIGA MORFIN, Isel Aneli",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Guatemala,ILLICIT-DRUGS-EO14059,US,
942,"BALDOUSKAYA, Alena Anatolieuna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Belarusian,BELARUS-EO14038,US,
943,"KUNTSEVICH, Alena Kanstantsinauna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Belarusian,BELARUS-EO14038,US,
944,"FEDASENKA, Katsyaryna Alyaksandrauna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Belarusian,BELARUS-EO14038,US,
945,"BURLINOVA, Natalya Valeryevna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
946,"NIKOLAEVA, Irina Viktorovna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
947,"PODGORNOVA, Yevgeniya Aleksandrovna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
948,"TOPCHI, Tamara Aleksandrovna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
949,"BERNOVA, Evgeniya Vladimirovna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
950,"TOKAREVA, Maiya Nikolaevna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
951,"TOKAREVA, Galina Alekseyevna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,unknown,RUSSIA-EO14024,US,
952,"ZAMLELOVA, Svetlana Georgiyevna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,ELECTION-EO13848,US,
953,"BUBNOVA, Irina Sergeyevna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,ELECTION-EO13848,US,
954,"KIRILLOVA, Anastasiya Sergeyevna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,NPWMD] [CYBER2] [CAATSA - RUSSIA,US,
955,"KAMYSHANOVA, Aleksandra Aleksandrovna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,NPWMD] [CYBER2] [CAATSA - RUSSIA,US,
956,"NEZHDANOVA, Yevgeniya Vitalyevna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,NPWMD] [CYBER2] [CAATSA - RUSSIA,US,
957,"DOROKHOVA, Nina Viktorovna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,NPWMD] [CYBER2] [CAATSA - RUSSIA,US,
958,"CHUGULEVA, Aleyona Anatolyevna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,NPWMD] [CYBER2] [ELECTION-EO13848,US,
959,"KALABAYEVA, Valeriya",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,NPWMD] [CYBER2] [ELECTION-EO13848,US,
960,"IGNATOVA, Yekaterina Sergeyevna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
961,"ROTENBERG, Liliya Arkadievna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
962,"IGNATOVA, Anastasia",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
963,"SHUVALOVA, Olga Viktorovna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
964,"SHUVALOVA, Maria Igorevna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
965,"GLAZKOVA, Anzhelika Yegorovna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
966,"FILATOVA, Irina Anatolyevna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
967,"DROBOT, Maria Vladimirovna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
968,"OSTANINA, Nina Aleksandrovna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
969,"PRUSAKOVA, Maria Nikolayevna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
970,"LANTRATOVA, Yana Valeryevna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
971,"KHOVANSKAYA, Galina Petrovna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
972,"SHKOLKINA, Nadezhda Vasilyevna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
973,"TSUNAEVA, Elena Moiseevna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
974,"KHARCHENKO, Ekaterina Vladimirovna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
975,"FROLOVA, Tamara Ivanovna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
976,"FADINA, Oksana Nikolayevna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
977,"UTYASHEVA, Rimma Amirovna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
978,"TUTOVA, Larisa Nikolayevna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
979,"STENYAKINA, Ekaterina Petrovna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
980,"SARANOVA, Yuliya Vladimirovna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
981,"SALAEVA, Alla Leonidovna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
982,"AITKULOVA, Elvira Rinatovna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
983,"AMELCHENKOVA, Olga Nikolayevna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
984,"ANUFRIYEVA, Olga Nikolayevna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
985,"ARTAMONOVA, Valentina Nikolayevna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
986,"ARSHINOVA, Alena Igorevna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
987,"BATALOVA, Rima Akberdinovna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
988,"BELYKH, Irina Viktorovna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
989,"BESSARAB, Svetlana Viktorovna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
990,"BONDARENKO, Yelena Veniaminovna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
991,"BUTINA, Maria Valeryevna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
992,"BUTSKAYA, Tatiana Viktorovna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
993,"VASILKOVA, Maria Viktorovna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
994,"GERMANOVA, Olga Mikhaylovna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
995,"DANCHIKOVA, Galina Innokentyevna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
996,"DROZHZHINA, Yuliya Nikolayevna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
997,"DYAKONOVA, Tatyana Ivanovna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
998,"YEVTYUKHOVA, Yelena Aleksandrovna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
999,"IVENSKIKH, Irina Valentinovna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1000,"KOGOGINA, Alfia Gumarovna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1001,"KOROBOVA, Olga Vladimirovna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1002,"KOSTENKO, Natalya Vasilyevna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1003,"KUSAYKO, Tatyana Alekseyevna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1004,"LOBACH, Tatyana Georgiyevna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1005,"NAZAROVA, Natalya Vasilyevna",female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
