Name_id,Name,Gender,Statement_of_reason,Activity-based,Profit_based,Status_based,Family-member_sanctions,Date_designated,Doc_num,Doc_title,Doc_url,Nationality,Regime_name,Designation_source,Unnamed: 15
1085,budarina natalya alekseevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1086,ramadhani dini,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Indonesia,SDGT,US,
1087,susanti dwi dahlia,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Indonesia,SDGT,US,
1088,avksentieva sardana vladimirovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1089,alimova olga nikolaevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1090,buranova larisa nikolaevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1091,vlasova veronika valerievna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1092,vtorygina elena andreyevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1093,goryacheva ksenia alexandrovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1094,oksana genrikhovna dmitrieva,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1095,drapeko elena grigorievna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1096,svetlana sergeevna zhurova,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1097,olga mikhailovna kazakova,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1098,karmazina raisa vasilievna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1099,kuznetsova anna yurievna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1100,tatiana petrovna larionova,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1101,nikolaeva victoria victorovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1102,marina eduardovna orgeyeva,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1103,alla viktorovna polyakova,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1104,razvorotneva svetlana victorovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1105,savitskaya svetlana evgenievna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1106,solomatina tatiana vasilievna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1107,valentina vladimirovna tereshkova,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1108,olga victorovna timofeyeva,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1109,roza basirovna chemeris,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1110,elena alexandrovna yampolskaya,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1111,irina anatolievna yarovaya,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1112,mordashova marina aleksandrovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1113,zakharova mariya vladimirovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1114,kulygina olga ivanovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,unknown,RUSSIA-EO14024,US,
1115,koleda mariya vasilyevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,unknown,RUSSIA-EO14024,US,
1116,kuznetsova anastasiya viktorovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,unknown,RUSSIA-EO14024,US,
1117,lashkaryova nadezhda vitalyevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,unknown,RUSSIA-EO14024,US,
1118,pereverzeva tatiana viktorovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Ukrainian,RUSSIA-EO14065,US,
1119,anna yurievna todorova,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Ukrainian,RUSSIA-EO14065,US,
1120,avdeeva elena osipovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1121,kovitidi olga fedorovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1122,narusova lyudmila borisovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1123,kokoreva natalia vasilyevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1124,artyakova tatiana vladimirovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1125,kiryanova tatiana borisovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1126,kandelaki tina,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1127,borisova natalya vladimirovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1128,sierra elena oduliovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1129,smirnova natalya ivanova,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1130,kondrakhina melaniya andreyevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1131,vasileva evgeniya nikolaevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1132,danylchenko halyna viktorivna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Ukrainian,RUSSIA-EO14024,US,
1133,sanchuli mahdieh,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Iranian,IRAN-EO13846,US,
1134,grak olga yurievna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1135,popova natalya valeryevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1136,potanina ekaterina viktorovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1137,potanina anastasia vladimirovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1138,kerimova firuza nazimovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1139,kerimova amina suleymanovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1140,kerimova gulnara suleymanovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1141,zolotova zhanna viktorovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1142,mishustina vladlena yuryevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1143,beglova natalya vladimirovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1144,belova yuliya aleksandrovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1145,beglova olga aleksandrovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1146,medvedeva svetlana vladimirovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1147,shoigu irina aleksandrovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1148,shoigu yuliya sergeyevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1149,shoigu kseniya sergeyevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1150,ermakova mariya gennadevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,UKRAINE-EO13685,US,
1151,akhmadova aminat,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1152,kadyrova tabarik ramzanovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1153,skorobogatova olga nikolaevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1154,maria alexeyevna lvovabelova,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1155,kajmakovic diana,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Bosnia and Herzegovina,BALKANS-EO14033,US,
1156,tumilina tetyana yuriivna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Ukrainian,RUSSIA-EO14024,US,
1157,kuzmych tetyana oleksandrivna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Ukrainian,RUSSIA-EO14024,US,
1158,myo thitsar,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Burma,BURMA-EO14014,US,
1159,sobyanina olga sergeevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1160,ershova anna sergeevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1161,shor sara lvovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1162,ryabikova tatiana,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,France,SDGT,US,
1163,mpunga sandra,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Zimbabwean,GLOMAG,US,
1164,litviniuk iryna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Belarusian,GLOMAG,US,
1165,zabihpour ameneh sadat,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Iranian,IRAN-EO13846,US,
1166,sereda marina konstantinovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1167,markina liudmila leonidovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1168,khaimourzina elmira abdulbarievna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1169,zaitseva lyudmila nikolaevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1170,ng serena bee lin,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Singapore,RUSSIA-EO14024,US,
1171,tay za htoo htwe,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Burma,BURMA-EO14014,US,
1172,nazarova alina olegovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1173,tyurikova evgeniya sergeyevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1174,raykes olga borisovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1175,rodriguez aguirre mary cruz,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Mexico,ILLICIT-DRUGS-EO14059,US,
1176,elena anatolievna lenskaya,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,GLOMAG,US,
1177,eshstrut anastasiya olegovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1178,subramaniam sharda,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,India,RUSSIA-EO14024,US,
1179,moretti svetlana alekseyevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1180,natalya leonidovna desyatova,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Ukrainian,RUSSIA-EO14024,US,
1181,olga vladimirovna skabeyeva,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1182,golikova tatyana alekseyevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1183,kazakova valentina lvovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1184,olga borisovna lyubimova,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1185,surovikina anna borisovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1186,natalya vladimirovna komarova,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1187,yuan yun xia,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Chinese,NPWMD] [IFSR,US,
1188,tardencilla rodriguez nadia camila,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Nicaraguan,NICARAGUA,US,
1189,diana igorevna mishchenko,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1190,soe win min,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Burma,BURMA-EO14014,US,
1191,wu yaqin,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Chinese,ILLICIT-DRUGS-EO14059,US,
1192,guo chunyan,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Chinese,ILLICIT-DRUGS-EO14059,US,
1193,guo yunnian,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Chinese,ILLICIT-DRUGS-EO14059,US,
1194,ismailova gulbakhor burkhanovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Uzbekistan,RUSSIA-EO14024,US,
1195,georgiou marilena,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Cyprus,RUSSIA-EO14024,US,
1196,rubio zea ana gabriela,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Guatemala,ILLICIT-DRUGS-EO14059,US,
1197,narzieva nasiba erkinovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Uzbekistan,RUSSIA-EO14024,US,
1198,narzieva saodat burxanovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Uzbekistan,RUSSIA-EO14024,US,
1199,kocharova gulnoz zunnurovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1200,streshinskaya natalia alexeevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1201,skoch varvara andreevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1202,rodriguez almeida cinthia adriana,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Mexico,ILLICIT-DRUGS-EO14059,US,
1203,kamperi kyriaki demetriou,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Cyprus,RUSSIA-EO14024,US,
1204,vassiliades anna maria,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Cyprus,RUSSIA-EO14024,US,
1205,ahmad hind nazem,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Belgium,SDGT,US,
1206,baker rima yaacoub,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Lebanese,SDGT,US,
1207,francisco maricel factura,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Philippines,SDGT,US,
1208,nasser rim,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Lebanese,SDGT,US,
1209,barreh mariam,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Djibouti,SOMALIA,US,
1210,dremova evgenia,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Finland,RUSSIA-EO14024,US,
1211,gong jiao,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Chinese,NPWMD] [IFSR,US,
1212,qin xutong,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Chinese,NPWMD] [IFSR,US,
1213,vinogradova natalya yuryevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1214,sergeeva yulia aleksandrovna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1215,brycheva larisa igorevna,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
1216,leyla rinatovna fazleeva,female,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SDN List,https://sanctionslist.ofac.treas.gov/Home/SdnList ,Russian,RUSSIA-EO14024,US,
